Census Tract,Total Population,California County,ZIP,City,"Drinking Water
Score","Drinking Water Score
Pctl",Arsenic,"Arsenic
Pctl",Cadmium,"Cadmium
Pctl",DBCP,"DBCP
Pctl",HexChrom,"HexChrom
Pctl",Lead,"Lead
Pctl",Nitrate,"Nitrate
Pctl",Perchlorate,"Perchlorate
Pctl",TCE,"TCE
Pctl",THM,"THM
Pctl",Uranium,"Uranium
Pctl","MCL
Violations","MCL
Violations
Pctl","TCR
Violations","TCR
Violations
Pctl"
6065043003,6600,Riverside ,92530,Lake Elsinore,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065043009,4736,Riverside ,92530,Lake Elsinore,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065043010,5687,Riverside ,92530,Lake Elsinore,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065043270,4991,Riverside ,92595,Wildomar,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065043271,3930,Riverside ,92595,Wildomar,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065046403,7156,Riverside ,92530,Lake Elsinore,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6065046405,3974,Riverside ,92595,Wildomar,603.58,90.00,2.370,85.10,0,0,0.002,83.04,0.128,49.27,0.051,82.36,4.474,61.58,0.244,91.55,0.036,74.74,17.813,37.14,1.199,38.80,0,0,0,0
6037650604,5412,Los Angeles,90503,Torrance,284.29,38.45,0.447,36.64,0,0,0,0,<0.001,40.26,0,0,0.660,28.43,0,0,<0.001,65.64,49.028,74.61,1.199,38.71,0,0,0,0
6083002906,4016,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002909,5963,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002913,3596,Santa Barbara,93111,Santa Barbara,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002914,3248,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002915,580,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002922,8839,Santa Barbara,93117,Goleta,145.69,13.69,0.001,18.55,0,0,0,0,0,0,0,0,0.516,26.63,0,0,0,0,37.100,61.81,1.198,38.70,0,0,0,0
6083002924,5833,Santa Barbara,93117,Goleta,147.06,13.73,0.014,19.86,0,0,0,0,0,0,0,0,0.514,26.60,0,0,0,0,37.237,61.90,1.198,38.70,0,0,0,0
6083002926,5328,Santa Barbara,93117,Goleta,146.15,13.70,0.003,18.98,0,0,0,0,0,0,0,0,0.516,26.62,0,0,0,0,37.118,61.84,1.198,38.70,0,0,0,0
6083002928,4089,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083002930,7328,Santa Barbara,93117,Goleta,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083003001,5547,Santa Barbara,93111,Santa Barbara,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083003004,4874,Santa Barbara,93111,Santa Barbara,127.25,12.78,0,0,0,0,0,0,0,0,0,0,0.517,26.76,0,0,0,0,37.085,61.79,1.198,38.70,0,0,0,0
6083980000,10,Santa Barbara,93117,Goleta,151.80,13.93,0.054,23.65,0,0,0,0,0,0,0,0,0.507,26.58,0,0,0,0,37.662,62.87,1.198,38.70,0,0,0,0
6065042716,5033,Riverside ,92587,Sun City,596.64,89.51,1.757,75.18,0,0,0.003,83.26,0.090,47.94,0.067,83.69,4.280,60.81,0.210,90.69,0.024,73.14,23.068,43.42,1.197,38.53,0,0,0,0
6065050400,10378,Riverside ,92562,Murrieta,584.41,88.88,0.959,59.94,0,0,0.003,83.51,0.041,46.18,0.087,84.47,4.028,60.15,0.166,89.36,0.009,70.99,29.871,51.30,1.197,38.52,0,0,0,0
6083002907,4190,Santa Barbara,93117,Goleta,208.77,21.56,0,0,0,0,0,0,0,0,0.033,80.40,0.822,31.45,0,0,0,0,35.086,58.42,1.196,38.51,0,0,0,0
6099002302,4010,Stanislaus ,95351,Modesto,679.39,95.55,2.357,84.95,<0.001,94.26,0.030,91.68,6.092,95.00,0.001,72.95,41.748,99.97,0,0,0,0,0.661,12.08,1.196,38.49,0,0,<0.001,90.00
6059042114,3718,Orange ,92672,San Clemente,343.24,50.19,0.852,54.80,0,0,0,0,0.006,42.17,0,0,1.244,36.22,0,0,0,0,51.933,79.44,1.196,38.48,0,0,0.009,92.13
6059042103,7418,Orange ,92672,San Clemente,343.75,50.24,0.855,54.90,0,0,0,0,0.003,41.70,0,0,1.225,36.16,0,0,0,0,52.163,80.94,1.194,38.47,0,0,0.005,91.59
6059042107,4254,Orange ,92672,San Clemente,210.56,22.44,0.859,55.03,0,0,0,0,0,0,0,0,1.206,36.08,0,0,0,0,52.382,81.00,1.192,38.46,0,0,0,0
6059042108,5697,Orange ,92672,San Clemente,210.56,22.44,0.859,55.03,0,0,0,0,0,0,0,0,1.206,36.08,0,0,0,0,52.382,81.00,1.192,38.46,0,0,0,0
6059042109,4865,Orange ,92672,San Clemente,210.56,22.44,0.859,55.03,0,0,0,0,0,0,0,0,1.206,36.08,0,0,0,0,52.382,81.00,1.192,38.46,0,0,0,0
6059042113,4364,Orange ,92672,San Clemente,210.56,22.44,0.859,55.03,0,0,0,0,0,0,0,0,1.206,36.08,0,0,0,0,52.382,81.00,1.192,38.46,0,0,0,0
6059042106,1377,Orange ,92672,San Clemente,304.85,43.14,0.858,54.96,0,0,0,0,0,0,0.397,94.37,1.211,36.09,0,0,0,0,52.383,81.01,1.191,38.40,0,0,0,0
6065042507,5011,Riverside ,92551,Moreno Valley,563.21,86.96,0.515,40.64,0,0,0.003,84.50,0.013,44.71,0.099,85.16,3.885,59.66,0.141,89.00,<0.001,65.10,33.722,56.05,1.189,38.39,0,0,0,0
6065042620,10463,Riverside ,92571,Perris,562.96,86.92,0.515,40.63,0,0,0.003,84.49,0.013,44.68,0.099,85.18,3.884,59.65,0.141,88.97,<0.001,64.90,33.728,56.08,1.189,38.38,0,0,0,0
6065043211,5486,Riverside ,92563,Murrieta,496.64,79.28,0.516,40.78,0,0,0.003,83.72,0.013,44.70,0.099,85.17,3.882,59.63,0.141,88.21,0,0,33.725,56.06,1.188,38.37,0,0,0,0
6065043291,8224,Riverside ,92563,Murrieta,494.76,79.06,0.517,40.79,0,0,0.003,83.65,0.012,43.21,0.098,84.97,3.854,58.68,0.139,88.18,0,0,33.775,56.92,1.188,38.35,0,0,0,0
6065042723,5506,Riverside ,92545,Hemet,653.23,94.35,0.515,40.65,0,0,0.003,83.70,0.012,44.63,0.099,85.11,3.914,59.68,0.141,89.01,<0.001,64.26,33.675,55.99,1.187,38.34,0.002,91.86,0,0
6065048800,4512,Riverside ,92551,Moreno Valley,562.04,86.81,0.515,40.60,0,0,0.003,84.48,0.012,44.67,0.099,85.20,3.880,59.62,0.141,88.96,<0.001,64.07,33.738,56.12,1.187,38.33,0,0,0,0
6065042731,5768,Riverside ,92585,Sun City,561.82,86.76,0.515,40.59,0,0,0.003,84.47,0.012,44.65,0.099,85.22,3.880,59.61,0.141,88.95,<0.001,63.90,33.739,56.13,1.187,38.31,0,0,0,0
6065050300,11161,Riverside ,92563,Murrieta,495.12,79.08,0.515,40.61,0,0,0.003,83.73,0.012,43.29,0.099,85.21,3.880,58.88,0.141,88.22,0,0,33.739,56.87,1.187,38.30,0,0,0,0
6065042737,2401,Riverside ,92596,Winchester,495.14,79.09,0.515,40.58,0,0,0.003,83.75,0.012,43.30,0.099,85.23,3.880,58.90,0.141,88.23,0,0,33.739,56.86,1.187,38.29,0,0,0,0
6065042402,4780,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042403,4071,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042404,2038,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042405,4997,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042406,4150,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042407,3262,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042408,3152,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042409,3299,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042410,4882,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042411,2540,Riverside ,92557,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042509,3193,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042511,3308,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042512,3200,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042513,3379,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042514,3165,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042515,3803,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042516,4177,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042517,3278,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042518,3670,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042519,1706,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042520,4669,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042521,4922,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042617,11436,Riverside ,92571,Perris,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042618,8283,Riverside ,92571,Perris,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042621,6556,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042622,4107,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042623,3682,Riverside ,92571,Perris,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042624,3784,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042706,8393,Riverside ,92571,Perris,498.10,79.44,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.380,55.70,1.187,38.28,0,0,0,0
6065042708,5171,Riverside ,92586,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042709,4905,Riverside ,92586,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042711,4543,Riverside ,92586,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042724,3182,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042726,5357,Riverside ,92585,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042728,2266,Riverside ,92585,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042729,9184,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042730,5338,Riverside ,92585,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042732,5993,Riverside ,92587,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042738,5729,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042739,7097,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042740,2017,Riverside ,92586,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042741,2142,Riverside ,92586,Sun City,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042742,4232,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042743,1907,Riverside ,92584,Menifee,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042800,9260,Riverside ,92570,Perris,491.34,78.31,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,27.389,48.95,1.187,38.28,0,0,0,0
6065043235,3742,Riverside ,92596,Winchester,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065043240,8802,Riverside ,92596,Winchester,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065043242,8148,Riverside ,92596,Winchester,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065043517,6815,Riverside ,92582,San Jacinto,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065046800,6365,Riverside ,92553,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065048300,6649,Riverside ,92551,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065048700,4489,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065048901,3805,Riverside ,92551,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065048902,5957,Riverside ,92551,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065049000,8249,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065051100,6188,Riverside ,92555,Moreno Valley,499.24,80.13,0.515,40.56,0,0,0.003,84.45,0.012,44.63,0.099,85.94,3.880,59.60,0.141,88.93,0,0,33.739,56.84,1.187,38.28,0,0,0,0
6065042401,2082,Riverside ,92555,Moreno Valley,496.86,79.36,0.514,39.86,0,0,0.003,84.53,0.016,44.99,0.099,85.15,3.917,59.71,0.146,89.05,0,0,33.707,56.03,1.187,37.55,0,0,0,0
6059062604,15174,Orange ,92651,Laguna Beach,340.83,48.19,0.570,43.21,0,0,0,0,<0.001,40.71,0,0,5.277,64.71,0.151,89.14,0,0,39.902,65.53,1.186,37.54,0,0,0,0
6099001603,5706,Stanislaus ,95351,Modesto,632.50,92.12,1.955,77.68,<0.001,93.37,0.025,90.98,0.047,46.55,<0.001,72.05,34.894,99.84,0,0,0,0,5.732,23.42,1.183,37.53,0,0,0.003,91.09
6037532400,112,Los Angeles,90058,Los Angeles,337.60,47.75,0.415,35.98,0,0,0,0,0.001,41.27,0.625,96.21,0.821,31.43,0,0,0.001,68.13,9.594,27.06,1.182,37.51,0,0,0,0
6059042112,6858,Orange ,92673,San Clemente,382.47,55.48,0.868,55.43,0,0,0,0,0,0,0.066,83.65,1.249,36.27,0,0,0,0,50.946,76.45,1.182,37.50,0,0,0.033,93.16
6065043512,6580,Riverside ,92583,San Jacinto,648.66,93.81,0.465,37.12,0,0,0.003,83.32,0.012,44.63,0.885,96.66,3.510,51.68,0.139,88.20,<0.001,63.80,31.817,54.25,1.181,37.49,<0.001,91.53,0,0
6037700801,5220,Los Angeles,90210,Beverly Hills,397.24,57.73,0.841,54.62,0,0,0,0,0.001,41.33,0,0,1.460,38.72,0,0,0.002,68.57,35.379,58.73,1.181,37.48,0,0,0.994,97.79
6037900201,1261,Los Angeles,93535,Lancaster,332.80,46.67,0.497,38.81,0,0,0,0,4.502,93.70,0,0,3.356,46.57,0,0,0,0,4.723,22.26,1.181,37.46,0,0,0.090,94.00
6109001100,3883,Tuolumne ,95370,Sonora,176.49,16.49,0.013,19.81,0,0,0,0,0.467,67.49,0,0,3.521,51.74,0,0,0,0,0,0,1.180,37.45,0,0,0,0
6059052428,6217,Orange ,92679,Trabuco Canyon,389.87,56.58,0.467,37.16,0,0,0,0,0,0,0,0,5.700,67.36,0.172,89.49,0,0,39.151,64.83,1.179,37.44,0.181,93.60,0,0
6037404600,1422,Los Angeles,91706,Baldwin Park,525.32,83.51,1.232,64.65,0,0,0,0,0.316,65.18,<0.001,71.66,9.065,76.62,0.940,96.23,0.755,98.09,2.001,15.47,1.177,37.42,0,0,0,0
6065051300,8371,Riverside ,92583,San Jacinto,482.85,77.29,0.415,35.46,0,0,0.002,82.84,0.012,43.32,1.680,98.23,3.125,46.12,0.138,88.15,0,0,29.890,51.32,1.176,37.41,0,0,0,0
6037670100,6659,Los Angeles,90717,Lomita,288.22,39.18,0.752,51.89,0,0,0,0,<0.001,39.62,0,0,1.185,35.63,0,0,<0.001,64.91,35.396,58.77,1.173,37.40,0,0,0,0
6065043508,7014,Riverside ,92583,San Jacinto,610.93,90.80,0.124,26.34,0,0,0.001,79.52,0.012,44.63,6.241,99.67,1.852,41.64,0.150,89.11,<0.001,65.86,16.645,33.87,1.173,37.39,0.050,92.89,0,0
6111007901,5401,Ventura ,93065,Simi Valley,191.51,19.15,1.367,70.26,0,0,0,0,0,0,0,0,3.046,45.95,0,0,0,0,18.311,37.92,1.172,37.37,0,0,0,0
6059042111,5994,Orange ,92673,San Clemente,433.45,62.52,0.901,57.16,0,0,0,0,<0.001,40.63,0.380,94.25,1.544,39.56,0,0,0,0,43.098,69.66,1.170,37.36,0,0,0.190,94.83
6059063102,6257,Orange ,92627,Costa Mesa,336.16,47.64,0.490,38.52,0,0,0,0,<0.001,38.80,0,0,6.429,70.32,0.191,89.81,0,0,36.559,61.36,1.169,37.35,0,0,0,0
6081608800,5696,San Mateo,94002,Belmont,431.71,61.94,0.227,29.90,0,0,0.060,95.23,0,0,1.002,96.84,3.453,47.01,0.013,82.13,0,0,22.734,43.27,1.168,37.33,0,0,0,0
6037320300,6948,Los Angeles,91340,San Fernando,470.98,75.93,1.012,61.10,0,0,0,0,1.059,74.53,0,0,15.047,88.79,0.385,93.18,0.057,75.92,20.006,40.13,1.166,37.32,0,0,0,0
6037533902,4051,Los Angeles,90201,Bell,419.24,60.69,0.835,54.50,0,0,0,0,0.098,48.39,0,0,5.354,64.91,0,0,0.234,88.18,12.422,29.30,1.162,37.31,0,0,0.744,96.65
6037503105,3634,Los Angeles,90604,Whittier,475.35,76.42,1.268,68.91,0,0,0,0,0,0,0,0,2.959,45.64,0.065,86.40,0.015,71.89,43.539,70.77,1.162,37.30,0,0,0.132,94.44
6037541100,3321,Los Angeles,90220,Compton,383.72,55.58,0.741,51.75,0,0,0,0,0.014,44.79,0.063,83.45,1.357,36.91,0,0,<0.001,63.73,40.395,65.81,1.161,37.28,0,0,0,0
6065043509,5117,Riverside ,92583,San Jacinto,461.21,74.91,0.202,29.30,0,0,0.001,80.86,0.012,44.63,5.044,99.56,1.519,39.30,0.131,88.07,0,0,21.699,42.22,1.152,37.27,0,0,0,0
6037534403,2948,Los Angeles,90201,Bell,296.96,40.56,1.025,61.40,0,0,0,0,0,0,0,0,0.928,33.59,0.001,78.23,0.134,79.11,0.112,7.36,1.151,37.26,0,0,0,0
6037534404,3647,Los Angeles,90201,Bell,209.85,22.24,1.026,61.42,0,0,0,0,0,0,0,0,0.891,32.05,0,0,0.134,79.14,0,0,1.151,37.24,0,0,0,0
6065046200,3341,Riverside ,92225,Blythe,275.19,36.98,0.001,18.56,0,0,0.026,91.24,0,0,0,0,0.305,22.30,0,0,0,0,0.193,8.48,1.151,37.23,0,0,0.946,97.39
6095253500,8423,Solano ,94571,Rio Vista,573.43,88.05,8.357,99.02,0.002,95.29,0.016,89.95,0,0,0.092,84.68,7.327,73.09,0.024,83.42,0,0,0.434,10.75,1.150,37.22,0,0,0,0
6059042205,6780,Orange ,92673,San Clemente,442.79,63.53,0.847,54.70,0,0,0,0,<0.001,40.57,47.831,99.90,2.154,42.65,0,0,0,0,47.297,73.78,1.149,37.21,0,0,0.087,93.99
6037402404,1945,Los Angeles,91768,Pomona,461.07,74.87,0.110,25.71,0,0,0,0,0,0,0.029,79.52,3.152,46.18,0.107,87.71,0,0,54.485,91.09,1.148,37.19,0.198,93.66,0,0
